Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,API,Score Label,Compute Score,Result URL,Schema
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,Metal,Metal Score,25923,/v6/compute/5149661,v6-compute
"Nov 06, 2025",Default string Default string,AMD Ryzen AI Max+ 395 3000 MHz (16 cores),3000.0,16,Windows,OpenCL,OpenCL Score,91287,/v6/compute/5149660,v6-compute
"Nov 06, 2025","Macmini8,1",Intel Core i7-8650U 2110 MHz (4 cores),2110.0,4,macOS,Metal,Metal Score,3689,/v6/compute/5149659,v6-compute
"Nov 06, 2025",Samsung Galaxy S24 Ultra,ARM ARMv8 2265 MHz (8 cores),2265.0,8,Android,OpenCL,OpenCL Score,11351,/v6/compute/5149658,v6-compute
"Nov 06, 2025","iPhone18,1",ARM 4259 MHz (6 cores),4259.0,6,iOS,Metal,Metal Score,45544,/v6/compute/5149657,v6-compute
"Nov 06, 2025 CycleMint",HP HP EliteDesk 800 G2 SFF,Intel Core i5-6500 3600 MHz (4 cores),3600.0,4,Linux,Vulkan,Vulkan Score,11093,/v6/compute/5149656,v6-compute
"Nov 06, 2025",LENOVO 21S6001FIV,Intel Core Ultra 5 225U 3095 MHz (12 cores),3095.0,12,Windows,OpenCL,OpenCL Score,15808,/v6/compute/5149655,v6-compute
"Nov 06, 2025",iPhone 16 Pro,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,Metal,Metal Score,32743,/v6/compute/5149654,v6-compute
"Nov 06, 2025",Google sdk_gphone64_x86_64,Android virtual 0 MHz (4 cores),0.0,4,Android,Vulkan,Vulkan Score,138370,/v6/compute/5149653,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. B660M DS3H AX DDR4",Intel Core i3-12100F 3300 MHz (4 cores),3300.0,4,Windows,OpenCL,OpenCL Score,96894,/v6/compute/5149652,v6-compute
"Nov 06, 2025","iPhone18,3",ARM 4257 MHz (6 cores),4257.0,6,iOS,Metal,Metal Score,37412,/v6/compute/5149651,v6-compute
"Nov 06, 2025",iPhone X,Apple A11 Bionic 2390 MHz (6 cores),2390.0,6,iOS,Metal,Metal Score,6059,/v6/compute/5149650,v6-compute
"Nov 06, 2025","Macmini8,1",Intel Core i7-8650U 2110 MHz (4 cores),2110.0,4,macOS,OpenCL,OpenCL Score,2513,/v6/compute/5149649,v6-compute
"Nov 06, 2025",iPhone XS,Apple A12 Bionic 2490 MHz (6 cores),2490.0,6,iOS,Metal,Metal Score,7403,/v6/compute/5149648,v6-compute
"Nov 06, 2025 igorcervaro","Micro-Star International Co., Ltd. MS-7E09",AMD Ryzen 5 7600X 4701 MHz (6 cores),4701.0,6,Windows,Vulkan,Vulkan Score,170514,/v6/compute/5149647,v6-compute
"Nov 06, 2025",OnePlus PJZ110,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,OpenCL,OpenCL Score,17702,/v6/compute/5149646,v6-compute
"Nov 06, 2025",iPhone SE (2nd generation),Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,13417,/v6/compute/5149645,v6-compute
"Nov 06, 2025",realme RMX5030,ARM ARMv8 2200 MHz (8 cores),2200.0,8,Android,OpenCL,OpenCL Score,9253,/v6/compute/5149644,v6-compute
"Nov 06, 2025",iPhone 16,Apple A18 4040 MHz (6 cores),4040.0,6,iOS,Metal,Metal Score,28241,/v6/compute/5149643,v6-compute
"Nov 06, 2025",iPhone 14 Pro,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23890,/v6/compute/5149642,v6-compute
"Nov 06, 2025",LENOVO 83FQ,Intel Core i5-12450HX 2693 MHz (8 cores),2693.0,8,Windows,OpenCL,OpenCL Score,3487,/v6/compute/5149641,v6-compute
"Nov 06, 2025",Xiaomi M2102J20SI,Qualcomm Qualcomm 1785 MHz (8 cores),1785.0,8,Android,Vulkan,Vulkan Score,2553,/v6/compute/5149640,v6-compute
"Nov 06, 2025 igorcervaro","Micro-Star International Co., Ltd. MS-7E09",AMD Ryzen 5 7600X 4701 MHz (6 cores),4701.0,6,Windows,OpenCL,OpenCL Score,138135,/v6/compute/5149639,v6-compute
"Nov 06, 2025",iPhone 12 Pro,Apple A14 Bionic 2990 MHz (6 cores),2990.0,6,iOS,Metal,Metal Score,15323,/v6/compute/5149638,v6-compute
"Nov 06, 2025",samsung SM-A075F,ARM ARMv8 2000 MHz (8 cores),2000.0,8,Android,OpenCL,OpenCL Score,1301,/v6/compute/5149637,v6-compute
"Nov 06, 2025",iPhone 11,Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,13916,/v6/compute/5149636,v6-compute
"Nov 06, 2025",iPhone 14 Pro Max,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,24036,/v6/compute/5149635,v6-compute
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,Metal,Metal Score,28178,/v6/compute/5149634,v6-compute
"Nov 06, 2025",ASUSTeK COMPUTER INC. X455LF,Intel Core i3-5005U 1995 MHz (2 cores),1995.0,2,Windows,OpenCL,OpenCL Score,5369,/v6/compute/5149633,v6-compute
"Nov 06, 2025",iPhone 11,Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,12922,/v6/compute/5149632,v6-compute
"Nov 06, 2025","iPhone18,2",ARM 4253 MHz (6 cores),4253.0,6,iOS,Metal,Metal Score,45833,/v6/compute/5149631,v6-compute
"Nov 06, 2025",iPad mini (5th generation),Apple A12 Bionic 2490 MHz (6 cores),2490.0,6,iOS,Metal,Metal Score,9564,/v6/compute/5149630,v6-compute
"Nov 06, 2025",iPhone 11,Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,9393,/v6/compute/5149629,v6-compute
"Nov 06, 2025",iPhone 11,Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,14029,/v6/compute/5149628,v6-compute
"Nov 06, 2025","Macmini8,1",Intel Core i7-8650U 2110 MHz (4 cores),2110.0,4,macOS,OpenCL,OpenCL Score,2580,/v6/compute/5149627,v6-compute
"Nov 06, 2025",iPhone 12 Pro,Apple A14 Bionic 2990 MHz (6 cores),2990.0,6,iOS,Metal,Metal Score,15440,/v6/compute/5149626,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23453,/v6/compute/5149625,v6-compute
"Nov 06, 2025",Samsung Galaxy Z Flip5,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,OpenCL,OpenCL Score,4823,/v6/compute/5149624,v6-compute
"Nov 06, 2025",Supermicro SYS-4029GP-TRT,Intel Xeon Gold 6150 3700 MHz (36 cores),3700.0,36,Linux,OpenCL,OpenCL Score,355379,/v6/compute/5149623,v6-compute
"Nov 06, 2025","iPhone18,1",ARM 4258 MHz (6 cores),4258.0,6,iOS,Metal,Metal Score,45575,/v6/compute/5149622,v6-compute
"Nov 06, 2025","iPhone18,3",ARM 4250 MHz (6 cores),4250.0,6,iOS,Metal,Metal Score,36764,/v6/compute/5149621,v6-compute
"Nov 06, 2025",LENOVO 83GS,Intel Core i5-12450HX 2693 MHz (8 cores),2693.0,8,Windows,OpenCL,OpenCL Score,19874,/v6/compute/5149620,v6-compute
"Nov 06, 2025",HONOR CRT-LX2,ARM MT6769V/CZ 1800 MHz (8 cores),1800.0,8,Android,Vulkan,Vulkan Score,1127,/v6/compute/5149619,v6-compute
"Nov 06, 2025",samsung SM-F766N,ARM ARMv8 1805 MHz (10 cores),1805.0,10,Android,OpenCL,OpenCL Score,15746,/v6/compute/5149618,v6-compute
"Nov 06, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,Metal,Metal Score,75247,/v6/compute/5149617,v6-compute
"Nov 06, 2025","Micro-Star International Co., Ltd. MS-7C31",Intel Core i7-9700F 3000 MHz (8 cores),3000.0,8,Windows,Vulkan,Vulkan Score,57993,/v6/compute/5149616,v6-compute
"Nov 06, 2025",ASUS System Product Name,AMD Ryzen 5 4500 3600 MHz (6 cores),3600.0,6,Windows,Vulkan,Vulkan Score,85798,/v6/compute/5149615,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23586,/v6/compute/5149614,v6-compute
"Nov 06, 2025","iPhone18,2",ARM 4254 MHz (6 cores),4254.0,6,iOS,Metal,Metal Score,45612,/v6/compute/5149613,v6-compute
"Nov 06, 2025",Xiaomi Mi 10T 5G,ARM Qualcomm 1804 MHz (8 cores),1804.0,8,Android,OpenCL,OpenCL Score,2968,/v6/compute/5149612,v6-compute
"Nov 06, 2025",samsung SM-P619,Qualcomm Qualcomm 1804 MHz (8 cores),1804.0,8,Android,OpenCL,OpenCL Score,1209,/v6/compute/5149611,v6-compute
"Nov 06, 2025","Mac16,12",Apple M4 4408 MHz (10 cores),4408.0,10,macOS,OpenCL,OpenCL Score,36165,/v6/compute/5149610,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,7790,/v6/compute/5149609,v6-compute
"Nov 06, 2025","iPhone18,2",ARM 4254 MHz (6 cores),4254.0,6,iOS,Metal,Metal Score,45612,/v6/compute/5149608,v6-compute
"Nov 06, 2025","iPhone18,2",ARM 4254 MHz (6 cores),4254.0,6,iOS,Metal,Metal Score,45612,/v6/compute/5149607,v6-compute
"Nov 06, 2025",Xiaomi M2102J20SI,Qualcomm Qualcomm 1785 MHz (8 cores),1785.0,8,Android,Vulkan,Vulkan Score,2615,/v6/compute/5149606,v6-compute
"Nov 06, 2025",Xiaomi 24122RKC7G,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,OpenCL,OpenCL Score,17241,/v6/compute/5149605,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited Venus series,AMD Ryzen 9 7940HS 5263 MHz (8 cores),5263.0,8,Linux,Vulkan,Vulkan Score,45298,/v6/compute/5149604,v6-compute
"Nov 06, 2025",LENOVO 83FQ,Intel Core i5-12450HX 2693 MHz (8 cores),2693.0,8,Windows,Vulkan,Vulkan Score,44142,/v6/compute/5149603,v6-compute
"Nov 06, 2025","Mac15,12",Apple M3 4054 MHz (8 cores),4054.0,8,macOS,Metal,Metal Score,46771,/v6/compute/5149602,v6-compute
"Nov 06, 2025",iPad Air (5th generation),Apple M1 3190 MHz (8 cores),3190.0,8,iOS,Metal,Metal Score,34024,/v6/compute/5149601,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. X870 AORUS ELITE WIFI7 ICE",AMD Ryzen 7 9800X3D 4700 MHz (8 cores),4700.0,8,Windows,OpenCL,OpenCL Score,400866,/v6/compute/5149600,v6-compute
"Nov 06, 2025",samsung SM-S9370,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,OpenCL,OpenCL Score,18672,/v6/compute/5149599,v6-compute
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,Metal,Metal Score,27845,/v6/compute/5149598,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. X870 AORUS ELITE WIFI7 ICE",AMD Ryzen 7 9800X3D 4700 MHz (8 cores),4700.0,8,Windows,OpenCL,OpenCL Score,401963,/v6/compute/5149597,v6-compute
"Nov 06, 2025",LENOVO 83HM,Intel Core Ultra 7 258V 2200 MHz (8 cores),2200.0,8,Windows,Vulkan,Vulkan Score,28993,/v6/compute/5149596,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23760,/v6/compute/5149595,v6-compute
"Nov 06, 2025",LENOVO 83FQ,Intel Core i5-12450HX 2693 MHz (8 cores),2693.0,8,Windows,OpenCL,OpenCL Score,55013,/v6/compute/5149594,v6-compute
"Nov 06, 2025",samsung SM-S931B,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,OpenCL,OpenCL Score,18698,/v6/compute/5149593,v6-compute
"Nov 06, 2025",Samsung Galaxy S24+,ARM ARMv8 1959 MHz (10 cores),1959.0,10,Android,OpenCL,OpenCL Score,13351,/v6/compute/5149592,v6-compute
"Nov 06, 2025",MacBook Air (Late 2020),Apple M1 3189 MHz (8 cores),3189.0,8,macOS,Metal,Metal Score,34292,/v6/compute/5149591,v6-compute
"Nov 06, 2025",ASUS System Product Name,AMD Ryzen 5 4500 3600 MHz (6 cores),3600.0,6,Windows,OpenCL,OpenCL Score,86588,/v6/compute/5149590,v6-compute
"Nov 06, 2025 johnny13","MacPro7,1",Intel Core i5-10500 3100 MHz (6 cores),3100.0,6,macOS,OpenCL,OpenCL Score,66902,/v6/compute/5149589,v6-compute
"Nov 06, 2025",Acer Acer ALG AL15G-53,Intel Core i7-13620H 2400 MHz (10 cores),2400.0,10,Windows,OpenCL,OpenCL Score,63199,/v6/compute/5149588,v6-compute
"Nov 06, 2025",Default string Default string,AMD 4700S Desktop Kit 3600 MHz (8 cores),3600.0,8,Windows,OpenCL,OpenCL Score,75082,/v6/compute/5149587,v6-compute
"Nov 06, 2025",Xiaomi 25079RPDCC,ARM ARMv8 2400 MHz (8 cores),2400.0,8,Android,OpenCL,OpenCL Score,21228,/v6/compute/5149586,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited Venus series,AMD Ryzen 9 7940HS 5263 MHz (8 cores),5263.0,8,Linux,Vulkan,Vulkan Score,44836,/v6/compute/5149585,v6-compute
"Nov 06, 2025",OnePlus PJX110,ARM ARMv8 2265 MHz (8 cores),2265.0,8,Android,OpenCL,OpenCL Score,13887,/v6/compute/5149584,v6-compute
"Nov 06, 2025","Micro-Star International Co., Ltd. MS-7C31",Intel Core i7-9700F 3000 MHz (8 cores),3000.0,8,Windows,OpenCL,OpenCL Score,63122,/v6/compute/5149583,v6-compute
"Nov 06, 2025",Xiaomi M2102J20SI,Qualcomm Qualcomm 1785 MHz (8 cores),1785.0,8,Android,OpenCL,OpenCL Score,2982,/v6/compute/5149582,v6-compute
"Nov 06, 2025",Xiaomi 25060RK16C,ARM ARMv8 2400 MHz (8 cores),2400.0,8,Android,OpenCL,OpenCL Score,22435,/v6/compute/5149581,v6-compute
"Nov 06, 2025",samsung SM-S721B,ARM ARMv8 1959 MHz (10 cores),1959.0,10,Android,OpenCL,OpenCL Score,13589,/v6/compute/5149580,v6-compute
"Nov 06, 2025",MacBook Pro (13-inch Late 2020),Apple M1 3197 MHz (8 cores),3197.0,8,macOS,Metal,Metal Score,34439,/v6/compute/5149579,v6-compute
"Nov 06, 2025",iPad Pro 11-inch (M4),Apple M4 4406 MHz (10 cores),4406.0,10,iOS,Metal,Metal Score,55509,/v6/compute/5149578,v6-compute
"Nov 06, 2025",iPad Pro (12.9-inch 2nd Generation),Apple A10X Fusion 2340 MHz (3 cores),2340.0,3,iOS,Metal,Metal Score,8924,/v6/compute/5149577,v6-compute
"Nov 06, 2025","MacPro7,1",Intel Core i9-14900K 3180 MHz (8 cores),3180.0,8,macOS,Metal,Metal Score,240351,/v6/compute/5149576,v6-compute
"Nov 06, 2025",BIOSTAR Group TB350-BTC,AMD A8-9600 3093 MHz (4 cores),3093.0,4,Windows,OpenCL,OpenCL Score,37681,/v6/compute/5149575,v6-compute
"Nov 06, 2025",iPad Pro (12.9-inch 3rd Generation),Apple A12X Bionic 2490 MHz (8 cores),2490.0,8,iOS,Metal,Metal Score,17070,/v6/compute/5149574,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited Venus series,AMD Ryzen 9 7940HS 5263 MHz (8 cores),5263.0,8,Linux,Vulkan,Vulkan Score,44434,/v6/compute/5149573,v6-compute
"Nov 06, 2025",samsung SM-E066B,ARM ARMv8 2000 MHz (8 cores),2000.0,8,Android,OpenCL,OpenCL Score,1388,/v6/compute/5149572,v6-compute
"Nov 06, 2025",XIAOMI REDMI Book Pro 14 2025,Intel Core Ultra 5 225H 1700 MHz (14 cores),1700.0,14,Windows,OpenCL,OpenCL Score,36836,/v6/compute/5149571,v6-compute
"Nov 06, 2025",MacBook Pro (13-inch Late 2020),Apple M1 3197 MHz (8 cores),3197.0,8,macOS,OpenCL,OpenCL Score,21519,/v6/compute/5149570,v6-compute
"Nov 06, 2025",ASUSTeK COMPUTER INC. ASUS EXPERTBOOK B1503CVA,Intel Core i7-1355U 1700 MHz (10 cores),1700.0,10,Windows,OpenCL,OpenCL Score,12695,/v6/compute/5149569,v6-compute
"Nov 06, 2025",vivo I2405,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,OpenCL,OpenCL Score,14268,/v6/compute/5149568,v6-compute
"Nov 06, 2025",Xiaomi 13,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,OpenCL,OpenCL Score,6721,/v6/compute/5149567,v6-compute
"Nov 06, 2025",ASRock B760M PG Lightning/D4,Intel Core i5-12500 5900 MHz (6 cores),5900.0,6,Linux,Vulkan,Vulkan Score,6508,/v6/compute/5149566,v6-compute
"Nov 06, 2025",iPhone 14 Pro,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23715,/v6/compute/5149565,v6-compute
"Nov 06, 2025",vivo I2405,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,OpenCL,OpenCL Score,14006,/v6/compute/5149564,v6-compute
"Nov 06, 2025",iPhone 12 Mini,Apple A14 Bionic 2990 MHz (6 cores),2990.0,6,iOS,Metal,Metal Score,16859,/v6/compute/5149563,v6-compute
"Nov 06, 2025",HP Victus by HP Gaming Laptop 15-fb3xxx,AMD Ryzen 5 8645HS 4301 MHz (6 cores),4301.0,6,Windows,OpenCL,OpenCL Score,56273,/v6/compute/5149562,v6-compute
"Nov 06, 2025",Xiaomi M2102J20SI,Qualcomm Qualcomm 1785 MHz (8 cores),1785.0,8,Android,OpenCL,OpenCL Score,2980,/v6/compute/5149561,v6-compute
"Nov 06, 2025",samsung SM-E346B,ARM ARMv8 2002 MHz (8 cores),2002.0,8,Android,OpenCL,OpenCL Score,2325,/v6/compute/5149560,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited Venus series,AMD Ryzen 9 7940HS 5263 MHz (8 cores),5263.0,8,Linux,Vulkan,Vulkan Score,44499,/v6/compute/5149559,v6-compute
"Nov 06, 2025",Dell Inc. OptiPlex 9020,Intel Core i7-4790 224 MHz (4 cores),224.0,4,Windows,OpenCL,OpenCL Score,1283,/v6/compute/5149558,v6-compute
"Nov 06, 2025",iPad Pro (10.5-inch),Apple A10X Fusion 2340 MHz (3 cores),2340.0,3,iOS,Metal,Metal Score,9201,/v6/compute/5149557,v6-compute
"Nov 06, 2025","MacBook Air (15-inch, 2023)",Apple M2 3477 MHz (8 cores),3477.0,8,macOS,OpenCL,OpenCL Score,29466,/v6/compute/5149556,v6-compute
"Nov 06, 2025",Samsung Galaxy A73,ARM ARMv8 1804 MHz (8 cores),1804.0,8,Android,OpenCL,OpenCL Score,2155,/v6/compute/5149555,v6-compute
"Nov 06, 2025",ASRock B760M PG Lightning/D4,Intel Core i5-12500 5900 MHz (6 cores),5900.0,6,Linux,OpenCL,OpenCL Score,7346,/v6/compute/5149554,v6-compute
"Nov 06, 2025",samsung SM-S931N,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,OpenCL,OpenCL Score,18668,/v6/compute/5149553,v6-compute
"Nov 06, 2025",Acer Nitro AN515-57,Intel Core i5-11400H 2688 MHz (6 cores),2688.0,6,Windows,OpenCL,OpenCL Score,41277,/v6/compute/5149552,v6-compute
"Nov 06, 2025",iPhone SE (3rd generation),Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,Metal,Metal Score,18511,/v6/compute/5149551,v6-compute
"Nov 06, 2025",iPhone 13 Pro,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,Metal,Metal Score,20874,/v6/compute/5149550,v6-compute
"Nov 06, 2025",iPhone 16 Pro,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,Metal,Metal Score,32504,/v6/compute/5149549,v6-compute
"Nov 06, 2025",BLOW KidsTAB10_4G_EEA,ARM ARMv8 1612 MHz (8 cores),1612.0,8,Android,OpenCL,OpenCL Score,539,/v6/compute/5149548,v6-compute
"Nov 06, 2025",OnePlus CPH2707,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,OpenCL,OpenCL Score,9477,/v6/compute/5149547,v6-compute
"Nov 06, 2025",iMac (21.5-inch Retina Early 2019),Intel Core i3-8100 3600 MHz (4 cores),3600.0,4,macOS,OpenCL,OpenCL Score,25117,/v6/compute/5149546,v6-compute
"Nov 06, 2025",ASRock X870E Taichi Lite,AMD Ryzen 9 9900X 5662 MHz (12 cores),5662.0,12,Linux,OpenCL,OpenCL Score,438841,/v6/compute/5149545,v6-compute
"Nov 06, 2025",Xiaomi M2102J20SI,Qualcomm Qualcomm 1785 MHz (8 cores),1785.0,8,Android,OpenCL,OpenCL Score,3022,/v6/compute/5149544,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. H510M S2",Intel Core i5-11400F 2593 MHz (6 cores),2593.0,6,Windows,Vulkan,Vulkan Score,71698,/v6/compute/5149543,v6-compute
"Nov 06, 2025",Xiaomi 25102RKBEC,Qualcomm ARMv8 3628 MHz (8 cores),3628.0,8,Android,OpenCL,OpenCL Score,23806,/v6/compute/5149542,v6-compute
"Nov 06, 2025",iPhone 14 Pro,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23381,/v6/compute/5149541,v6-compute
"Nov 06, 2025","Mac15,12",Apple M3 4055 MHz (8 cores),4055.0,8,macOS,OpenCL,OpenCL Score,26895,/v6/compute/5149540,v6-compute
"Nov 06, 2025",iPad Pro (10.5-inch),Apple A10X Fusion 2340 MHz (3 cores),2340.0,3,iOS,Metal,Metal Score,9335,/v6/compute/5149539,v6-compute
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,Metal,Metal Score,27566,/v6/compute/5149538,v6-compute
"Nov 06, 2025",iPhone 13 mini,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,Metal,Metal Score,6783,/v6/compute/5149537,v6-compute
"Nov 06, 2025",iPhone 13 Pro,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,Metal,Metal Score,20169,/v6/compute/5149536,v6-compute
"Nov 06, 2025 CycleMint",HP HP EliteDesk 800 G2 SFF,Intel Core i5-6500 3194 MHz (4 cores),3194.0,4,Windows,Vulkan,Vulkan Score,11088,/v6/compute/5149535,v6-compute
"Nov 06, 2025",Xiaomi Redmi K50,ARM ARMv8 2000 MHz (8 cores),2000.0,8,Android,OpenCL,OpenCL Score,3446,/v6/compute/5149534,v6-compute
"Nov 06, 2025",ASUS System Product Name,AMD Ryzen 7 9800X3D 4700 MHz (8 cores),4700.0,8,Windows,OpenCL,OpenCL Score,203844,/v6/compute/5149533,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. H510M S2",Intel Core i5-11400F 2593 MHz (6 cores),2593.0,6,Windows,OpenCL,OpenCL Score,74158,/v6/compute/5149532,v6-compute
"Nov 06, 2025",samsung SM-M346B,ARM ARMv8 2002 MHz (8 cores),2002.0,8,Android,OpenCL,OpenCL Score,2300,/v6/compute/5149531,v6-compute
"Nov 06, 2025","iPhone18,1",ARM 4257 MHz (6 cores),4257.0,6,iOS,Metal,Metal Score,46037,/v6/compute/5149530,v6-compute
"Nov 06, 2025",Google Pixel 7 Pro,ARM ARMv8 1803 MHz (8 cores),1803.0,8,Android,OpenCL,OpenCL Score,5474,/v6/compute/5149529,v6-compute
"Nov 06, 2025",OnePlus CPH2661,ARM ARMv8 1900 MHz (8 cores),1900.0,8,Android,OpenCL,OpenCL Score,8322,/v6/compute/5149528,v6-compute
"Nov 06, 2025","Micro-Star International Co., Ltd. MS-7D48",Intel Core i5-12600KF 4900 MHz (10 cores),4900.0,10,Linux,OpenCL,OpenCL Score,162159,/v6/compute/5149527,v6-compute
"Nov 06, 2025","iPhone18,3",ARM 4256 MHz (6 cores),4256.0,6,iOS,Metal,Metal Score,37405,/v6/compute/5149526,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited N5,AMD Ryzen 7 255 3801 MHz (8 cores),3801.0,8,Windows,Vulkan,Vulkan Score,37431,/v6/compute/5149525,v6-compute
"Nov 06, 2025",Samsung Galaxy A54,ARM ARMv8 2002 MHz (8 cores),2002.0,8,Android,OpenCL,OpenCL Score,3053,/v6/compute/5149524,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23030,/v6/compute/5149523,v6-compute
"Nov 06, 2025",MacBook Air (13-inch Mid 2013),Intel Core i7-4650U 1700 MHz (2 cores),1700.0,2,macOS,OpenCL,OpenCL Score,900,/v6/compute/5149522,v6-compute
"Nov 06, 2025",iPhone 16 Pro,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,Metal,Metal Score,27009,/v6/compute/5149521,v6-compute
"Nov 06, 2025",HP HP ZBook 15 G5,Intel Core i7-8850H 2592 MHz (6 cores),2592.0,6,Windows,OpenCL,OpenCL Score,13438,/v6/compute/5149520,v6-compute
"Nov 06, 2025","Gigabyte Technology Co., Ltd. B650M AORUS ELITE",AMD Ryzen 7 8700G 4200 MHz (8 cores),4200.0,8,Windows,OpenCL,OpenCL Score,34580,/v6/compute/5149519,v6-compute
"Nov 06, 2025",Micro Computer (HK) Tech Limited N5,AMD Ryzen 7 255 3801 MHz (8 cores),3801.0,8,Windows,OpenCL,OpenCL Score,31428,/v6/compute/5149518,v6-compute
"Nov 06, 2025",Xiaomi Mi 11,ARM Venus 1804 MHz (8 cores),1804.0,8,Android,OpenCL,OpenCL Score,3442,/v6/compute/5149517,v6-compute
"Nov 06, 2025",Xiaomi 25053PC47G,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,Vulkan,Vulkan Score,18207,/v6/compute/5149516,v6-compute
"Nov 06, 2025","MacBook Pro (16-inch, 2021)",Apple M1 Max 1072 MHz (10 cores),1072.0,10,macOS,OpenCL,OpenCL Score,43598,/v6/compute/5149515,v6-compute
"Nov 06, 2025",MacBook Pro (15-inch Retina Mid 2015),Intel Core i7-4770HQ 2200 MHz (4 cores),2200.0,4,macOS,OpenCL,OpenCL Score,4685,/v6/compute/5149514,v6-compute
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,Metal,Metal Score,23434,/v6/compute/5149513,v6-compute
"Nov 06, 2025",iPhone SE (2nd generation),Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,Metal,Metal Score,13931,/v6/compute/5149512,v6-compute
"Nov 06, 2025","iPhone18,2",ARM 4251 MHz (6 cores),4251.0,6,iOS,Metal,Metal Score,45244,/v6/compute/5149511,v6-compute
"Nov 06, 2025",ASUSTeK COMPUTER INC. ROG Strix SCAR 18 G835LW_G835LW,Intel Core Ultra 9 275HX 2700 MHz (24 cores),2700.0,24,Windows,Vulkan,Vulkan Score,185207,/v6/compute/5149510,v6-compute
"Nov 06, 2025",HP HP ProDesk 600 G3 SFF,Intel Core i3-6100 3690 MHz (2 cores),3690.0,2,Windows,OpenCL,OpenCL Score,4052,/v6/compute/5149509,v6-compute
