Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Oct 22, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4140,15363,/v6/cpu/14606586,v6
"Oct 22, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4140,15247,/v6/cpu/14599624,v6
"Oct 22, 2025","iPad17,4",ARM 4416 MHz (9 cores),4416.0,9,iOS,,4140,15299,/v6/cpu/14597812,v6
"Oct 22, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4140,26857,/v6/cpu/14595761,v6
"Oct 19, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4140,16468,/v6/cpu/14542508,v6
"Oct 18, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4140,16362,/v6/cpu/14529706,v6
"Sep 17, 2025 Dachaz","Mac16,9",Apple M4 Max 4355 MHz (16 cores),4355.0,16,macOS,Dachaz,4140,26804,/v6/cpu/13879570,v6
"Nov 06, 2025","iPad17,3",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4139,15673,/v6/cpu/14881654,v6
"Nov 06, 2025","iPad17,3",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4139,15673,/v6/cpu/14881653,v6
"Nov 05, 2025","Mac17,2",Apple M5 4603 MHz (10 cores),4603.0,10,macOS,,4139,17486,/v6/cpu/14857009,v6
"Nov 04, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4139,15775,/v6/cpu/14838447,v6
"Nov 03, 2025","iPad17,3",ARM 2219 MHz (9 cores),2219.0,9,iOS,,4139,15419,/v6/cpu/14829534,v6
"Nov 03, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4139,16430,/v6/cpu/14815507,v6
"Nov 02, 2025","Mac17,2",Apple M5 4602 MHz (10 cores),4602.0,10,macOS,,4139,15221,/v6/cpu/14804762,v6
"Nov 02, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15583,/v6/cpu/14802430,v6
"Nov 02, 2025 Vicedriver","iPad PRO 11"" 256GB (M5)",ARM 4425 MHz (9 cores),4425.0,9,iOS,Vicedriver,4139,15647,/v6/cpu/14796855,v6
"Nov 02, 2025","iPad17,2",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4139,15647,/v6/cpu/14796853,v6
"Nov 01, 2025","iPad17,1",ARM 4415 MHz (9 cores),4415.0,9,iOS,,4139,15395,/v6/cpu/14793981,v6
"Nov 01, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4139,15390,/v6/cpu/14783824,v6
"Oct 30, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4139,15391,/v6/cpu/14757305,v6
"Oct 27, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15487,/v6/cpu/14696906,v6
"Oct 27, 2025","iPad17,2",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4139,16270,/v6/cpu/14692189,v6
"Oct 27, 2025","iPad17,1",ARM 4409 MHz (9 cores),4409.0,9,iOS,,4139,15472,/v6/cpu/14688118,v6
"Oct 26, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15416,/v6/cpu/14677097,v6
"Oct 26, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15404,/v6/cpu/14672004,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15379,/v6/cpu/14657523,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15407,/v6/cpu/14651360,v6
"Oct 24, 2025","iPad17,1",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4139,15448,/v6/cpu/14646028,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15372,/v6/cpu/14629319,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15372,/v6/cpu/14629316,v6
"Oct 23, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4139,16611,/v6/cpu/14617575,v6
"Oct 23, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4139,16611,/v6/cpu/14617565,v6
"Oct 23, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4139,15366,/v6/cpu/14610762,v6
"Oct 22, 2025","iPad17,1",ARM 4407 MHz (9 cores),4407.0,9,iOS,,4139,15404,/v6/cpu/14599886,v6
"Oct 22, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4139,15603,/v6/cpu/14599542,v6
"Oct 22, 2025 simpletik","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,simpletik,4139,15415,/v6/cpu/14596790,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4139,15415,/v6/cpu/14596785,v6
"Oct 22, 2025","iPad17,4",ARM 4429 MHz (10 cores),4429.0,10,iOS,,4139,16544,/v6/cpu/14593525,v6
"Oct 22, 2025","iPad17,3",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4139,15386,/v6/cpu/14592932,v6
"Oct 20, 2025","iPad17,2",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4139,15319,/v6/cpu/14562250,v6
"Oct 18, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4139,16570,/v6/cpu/14520794,v6
"Oct 17, 2025","iPad17,2",ARM 4432 MHz (9 cores),4432.0,9,iOS,,4139,15490,/v6/cpu/14510742,v6
"Nov 04, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4138,14228,/v6/cpu/14841558,v6
"Nov 04, 2025","iPad17,4",ARM 4413 MHz (10 cores),4413.0,10,iOS,,4138,16486,/v6/cpu/14833632,v6
"Nov 03, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4138,16386,/v6/cpu/14821736,v6
"Nov 03, 2025","iPad17,4",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4138,15203,/v6/cpu/14814913,v6
"Nov 02, 2025","iPad17,1",ARM 4401 MHz (9 cores),4401.0,9,iOS,,4138,15503,/v6/cpu/14800496,v6
"Nov 01, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4138,15427,/v6/cpu/14792480,v6
"Nov 01, 2025","iPad17,3",ARM 4414 MHz (9 cores),4414.0,9,iOS,,4138,15274,/v6/cpu/14783572,v6
"Oct 30, 2025","iPad17,3",ARM 4416 MHz (9 cores),4416.0,9,iOS,,4138,15350,/v6/cpu/14754147,v6
"Oct 30, 2025","iPad17,2",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4138,15347,/v6/cpu/14741188,v6
"Oct 29, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4138,16715,/v6/cpu/14737289,v6
"Oct 29, 2025","iPad17,3",ARM 4420 MHz (9 cores),4420.0,9,iOS,,4138,15233,/v6/cpu/14736609,v6
"Oct 28, 2025","iPad17,4",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4138,15330,/v6/cpu/14710329,v6
"Oct 27, 2025","iPad17,4",ARM 4428 MHz (10 cores),4428.0,10,iOS,,4138,16390,/v6/cpu/14701915,v6
"Oct 27, 2025","iPad17,3",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4138,15428,/v6/cpu/14696501,v6
"Oct 27, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4138,15393,/v6/cpu/14686970,v6
"Oct 26, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4138,15518,/v6/cpu/14683983,v6
"Oct 26, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4138,15419,/v6/cpu/14673556,v6
"Oct 26, 2025","iPad17,2",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4138,15428,/v6/cpu/14671315,v6
"Oct 26, 2025","iPad17,4",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4138,16362,/v6/cpu/14668863,v6
"Oct 25, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4138,15377,/v6/cpu/14663553,v6
"Oct 24, 2025","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,,4138,26927,/v6/cpu/14637216,v6
"Oct 23, 2025 WilliamTM",MacBook Pro M5,Apple M5 4329 MHz (10 cores),4329.0,10,macOS,WilliamTM,4138,17830,/v6/cpu/14627171,v6
"Oct 23, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4138,15516,/v6/cpu/14624713,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4138,15592,/v6/cpu/14619470,v6
"Oct 23, 2025","iPad17,3",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4138,15363,/v6/cpu/14612272,v6
"Oct 22, 2025","iPad17,3",ARM 4419 MHz (10 cores),4419.0,10,iOS,,4138,16336,/v6/cpu/14607667,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4138,15463,/v6/cpu/14603972,v6
"Oct 22, 2025","iPad17,4",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4138,15333,/v6/cpu/14600562,v6
"Oct 21, 2025","iPad17,4",ARM 4421 MHz (10 cores),4421.0,10,iOS,,4138,16575,/v6/cpu/14575710,v6
"Oct 19, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4138,16329,/v6/cpu/14541460,v6
"Oct 18, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4138,16395,/v6/cpu/14532619,v6
"Oct 16, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4138,16366,/v6/cpu/14493871,v6
"Nov 02, 2025 EddonX","iPad17,3",ARM 4418 MHz (10 cores),4418.0,10,iOS,EddonX,4137,16626,/v6/cpu/14801048,v6
"Nov 02, 2025","iPad17,3",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4137,16626,/v6/cpu/14800994,v6
"Nov 01, 2025","iPad17,1",ARM 4403 MHz (9 cores),4403.0,9,iOS,,4137,15481,/v6/cpu/14785747,v6
"Nov 01, 2025","iPad17,3",ARM 4409 MHz (9 cores),4409.0,9,iOS,,4137,15452,/v6/cpu/14779502,v6
"Oct 31, 2025","Mac17,2",Apple M5 4571 MHz (10 cores),4571.0,10,macOS,,4137,17224,/v6/cpu/14774171,v6
"Oct 31, 2025","iPad17,1",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4137,15458,/v6/cpu/14773555,v6
"Oct 28, 2025","iPad17,4",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4137,16494,/v6/cpu/14716654,v6
"Oct 27, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4137,15340,/v6/cpu/14702750,v6
"Oct 27, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4137,15356,/v6/cpu/14701958,v6
"Oct 27, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4137,15363,/v6/cpu/14694946,v6
"Oct 27, 2025","iPad17,3",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4137,16281,/v6/cpu/14692873,v6
"Oct 26, 2025","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4137,15371,/v6/cpu/14679783,v6
"Oct 26, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4137,15439,/v6/cpu/14670952,v6
"Oct 25, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4137,15367,/v6/cpu/14661975,v6
"Oct 25, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4137,15459,/v6/cpu/14660635,v6
"Oct 24, 2025","iPad17,1",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4137,15504,/v6/cpu/14639925,v6
"Oct 24, 2025","iPad17,1",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4137,16408,/v6/cpu/14633857,v6
"Oct 24, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4137,15507,/v6/cpu/14632549,v6
"Oct 23, 2025","iPad17,4",ARM 4419 MHz (10 cores),4419.0,10,iOS,,4137,16516,/v6/cpu/14614710,v6
"Oct 22, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4137,15379,/v6/cpu/14601867,v6
"Oct 22, 2025","iPad17,2",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4137,15348,/v6/cpu/14600277,v6
"Oct 22, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4137,15364,/v6/cpu/14595010,v6
"Oct 22, 2025","iPad17,1",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4137,15467,/v6/cpu/14594255,v6
"Oct 21, 2025","iPad17,4",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4137,16270,/v6/cpu/14584279,v6
"Sep 17, 2025","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,,4137,26764,/v6/cpu/13882293,v6
"Sep 14, 2025 qzyqzy","MacBook Pro (16-inch, 2024)",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,qzyqzy,4137,26918,/v6/cpu/13805446,v6
"Aug 30, 2025 qzyqzy","MacBook Pro (16-inch, 2024)",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,qzyqzy,4137,26887,/v6/cpu/13569145,v6
"Nov 06, 2025","iPad17,1",ARM 4413 MHz (9 cores),4413.0,9,iOS,,4136,15486,/v6/cpu/14885869,v6
"Nov 06, 2025","iPad17,2",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4136,16553,/v6/cpu/14878608,v6
"Nov 03, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4136,15345,/v6/cpu/14821564,v6
"Nov 03, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4136,15238,/v6/cpu/14815825,v6
"Nov 02, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4136,15224,/v6/cpu/14803392,v6
"Nov 02, 2025","iPad17,1",ARM 4401 MHz (9 cores),4401.0,9,iOS,,4136,15537,/v6/cpu/14800533,v6
"Oct 31, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4136,15408,/v6/cpu/14772918,v6
"Oct 30, 2025","iPad17,4",ARM 4420 MHz (9 cores),4420.0,9,iOS,,4136,15611,/v6/cpu/14755151,v6
"Oct 28, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4136,16963,/v6/cpu/14718866,v6
"Oct 28, 2025","iPad17,1",ARM 4410 MHz (9 cores),4410.0,9,iOS,,4136,15341,/v6/cpu/14706766,v6
"Oct 27, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4136,14728,/v6/cpu/14694147,v6
"Oct 26, 2025","iPad17,1",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4136,15413,/v6/cpu/14681786,v6
"Oct 26, 2025","iPad17,3",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4136,16389,/v6/cpu/14669052,v6
"Oct 26, 2025 emed",iPad Pro 13-inch (M5),ARM 4252 MHz (9 cores),4252.0,9,iOS,emed,4136,15306,/v6/cpu/14668843,v6
"Oct 26, 2025","iPad17,4",ARM 4252 MHz (9 cores),4252.0,9,iOS,,4136,15306,/v6/cpu/14668823,v6
"Oct 26, 2025","Mac16,9",Apple M4 Max 4509 MHz (16 cores),4509.0,16,macOS,,4136,26862,/v6/cpu/14668310,v6
"Oct 25, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4136,15388,/v6/cpu/14657743,v6
"Oct 25, 2025 GX2","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,GX2,4136,15229,/v6/cpu/14649192,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4136,15229,/v6/cpu/14649190,v6
"Oct 25, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4136,15582,/v6/cpu/14649088,v6
"Oct 24, 2025","iPad17,3",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4136,15318,/v6/cpu/14646344,v6
"Oct 24, 2025","iPad17,3",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4136,15350,/v6/cpu/14633455,v6
"Oct 23, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4136,15532,/v6/cpu/14624969,v6
"Oct 23, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4136,15664,/v6/cpu/14623771,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4136,15319,/v6/cpu/14617568,v6
"Oct 23, 2025","iPad17,1",ARM 4431 MHz (9 cores),4431.0,9,iOS,,4136,15477,/v6/cpu/14614571,v6
"Oct 23, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4136,15030,/v6/cpu/14612440,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4136,16540,/v6/cpu/14611489,v6
"Oct 23, 2025","iPad17,3",ARM 4366 MHz (10 cores),4366.0,10,iOS,,4136,16459,/v6/cpu/14610236,v6
"Oct 22, 2025","iPad17,4",ARM 4413 MHz (10 cores),4413.0,10,iOS,,4136,16716,/v6/cpu/14605919,v6
"Oct 22, 2025","iPad17,3",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4136,15377,/v6/cpu/14596216,v6
"Oct 20, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4136,16210,/v6/cpu/14564350,v6
"Oct 20, 2025","iPad17,4",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4136,16517,/v6/cpu/14559502,v6
"Sep 03, 2025","Mac16,9",Apple M4 Max 4508 MHz (16 cores),4508.0,16,macOS,,4136,26893,/v6/cpu/13635917,v6
"Nov 04, 2025","iPad17,4",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4135,16641,/v6/cpu/14833660,v6
"Nov 03, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4135,16443,/v6/cpu/14823243,v6
"Nov 03, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15542,/v6/cpu/14815272,v6
"Nov 02, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4135,15289,/v6/cpu/14811457,v6
"Nov 02, 2025","iPad17,1",ARM 4401 MHz (9 cores),4401.0,9,iOS,,4135,15314,/v6/cpu/14800156,v6
"Oct 31, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4135,15511,/v6/cpu/14772143,v6
"Oct 31, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4135,15317,/v6/cpu/14770388,v6
"Oct 30, 2025","iPad17,2",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4135,15427,/v6/cpu/14753000,v6
"Oct 30, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15468,/v6/cpu/14742240,v6
"Oct 30, 2025 eLxR",(2025) iPad Pro 11-inch (M5),ARM 4421 MHz (9 cores),4421.0,9,iOS,eLxR,4135,15362,/v6/cpu/14741111,v6
"Oct 30, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4135,15362,/v6/cpu/14741109,v6
"Oct 29, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15417,/v6/cpu/14735401,v6
"Oct 27, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4135,16329,/v6/cpu/14692626,v6
"Oct 27, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15389,/v6/cpu/14687207,v6
"Oct 27, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15393,/v6/cpu/14686426,v6
"Oct 26, 2025","iPad17,4",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4135,16302,/v6/cpu/14682970,v6
"Oct 26, 2025","iPad17,3",ARM 4420 MHz (9 cores),4420.0,9,iOS,,4135,15350,/v6/cpu/14680140,v6
"Oct 25, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4135,15450,/v6/cpu/14666918,v6
"Oct 25, 2025","iPad17,3",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4135,16261,/v6/cpu/14661664,v6
"Oct 25, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15417,/v6/cpu/14657935,v6
"Oct 25, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4135,15458,/v6/cpu/14657839,v6
"Oct 25, 2025","iPad17,4",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4135,15451,/v6/cpu/14657089,v6
"Oct 25, 2025","iPad17,1",ARM 4392 MHz (9 cores),4392.0,9,iOS,,4135,15388,/v6/cpu/14654541,v6
"Oct 25, 2025","iPad17,1",ARM 4407 MHz (10 cores),4407.0,10,iOS,,4135,16572,/v6/cpu/14652974,v6
"Oct 25, 2025","iPad17,2",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4135,15404,/v6/cpu/14648989,v6
"Oct 24, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15475,/v6/cpu/14646757,v6
"Oct 24, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4135,15189,/v6/cpu/14641160,v6
"Oct 23, 2025","iPad17,1",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4135,15410,/v6/cpu/14627159,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15435,/v6/cpu/14623849,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15435,/v6/cpu/14623848,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15435,/v6/cpu/14623847,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15435,/v6/cpu/14623846,v6
"Oct 23, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15435,/v6/cpu/14623802,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15224,/v6/cpu/14615847,v6
"Oct 23, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4135,15411,/v6/cpu/14614299,v6
"Oct 23, 2025","iPad17,3",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4135,16426,/v6/cpu/14613079,v6
"Oct 22, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4135,17489,/v6/cpu/14608683,v6
"Oct 22, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4135,15258,/v6/cpu/14606906,v6
"Oct 22, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15346,/v6/cpu/14606100,v6
"Oct 22, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4135,15425,/v6/cpu/14605517,v6
"Oct 22, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4135,15473,/v6/cpu/14605180,v6
"Oct 22, 2025 saltedfish_cn","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,saltedfish_cn,4135,15591,/v6/cpu/14600353,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15591,/v6/cpu/14600297,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15272,/v6/cpu/14598412,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15592,/v6/cpu/14596924,v6
"Oct 22, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15391,/v6/cpu/14595033,v6
"Oct 22, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4135,16543,/v6/cpu/14594970,v6
"Oct 19, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4135,15403,/v6/cpu/14549699,v6
"Sep 14, 2025 qzyqzy","MacBook Pro (16-inch, 2024)",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,qzyqzy,4135,27017,/v6/cpu/13806340,v6
"Sep 09, 2025","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,,4135,26749,/v6/cpu/13719124,v6
"Nov 05, 2025","iPad17,3",ARM 4414 MHz (10 cores),4414.0,10,iOS,,4134,16628,/v6/cpu/14866633,v6
"Nov 04, 2025","iPad17,1",ARM 4414 MHz (9 cores),4414.0,9,iOS,,4134,15310,/v6/cpu/14851851,v6
"Nov 03, 2025 sr-tux","Mac16,9",Apple M4 Max 4511 MHz (16 cores),4511.0,16,macOS,sr-tux,4134,26870,/v6/cpu/14825506,v6
"Nov 02, 2025","iPad17,1",ARM 4401 MHz (9 cores),4401.0,9,iOS,,4134,15477,/v6/cpu/14800296,v6
"Nov 01, 2025","Mac16,9",Apple M4 Max 4508 MHz (14 cores),4508.0,14,macOS,,4134,24460,/v6/cpu/14785751,v6
"Nov 01, 2025","iPad17,3",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4134,16347,/v6/cpu/14784967,v6
"Oct 31, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4134,15435,/v6/cpu/14773426,v6
"Oct 31, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4134,15533,/v6/cpu/14773111,v6
"Oct 31, 2025 martinlee","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,martinlee,4134,15286,/v6/cpu/14761647,v6
"Oct 31, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4134,15286,/v6/cpu/14761644,v6
"Oct 30, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4134,15504,/v6/cpu/14753489,v6
"Oct 30, 2025","Mac16,9",Apple M4 Max 4510 MHz (16 cores),4510.0,16,macOS,,4134,26940,/v6/cpu/14742382,v6
"Oct 28, 2025","iPad17,2",ARM 4414 MHz (10 cores),4414.0,10,iOS,,4134,16381,/v6/cpu/14717335,v6
"Oct 27, 2025","iPad17,2",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4134,15353,/v6/cpu/14689135,v6
"Oct 26, 2025","iPad17,3",ARM 4419 MHz (10 cores),4419.0,10,iOS,,4134,16557,/v6/cpu/14683510,v6
"Oct 26, 2025","Mac17,2",Apple M5 4602 MHz (10 cores),4602.0,10,macOS,,4134,16635,/v6/cpu/14678836,v6
"Oct 26, 2025","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4134,15526,/v6/cpu/14668709,v6
"Oct 25, 2025","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4134,15410,/v6/cpu/14648811,v6
